,truevtxX,truevtxY,truevtxZ,recovtxX,recovtxY,recovtxZ,Gridpoint,Predicted_Gridpoint,Reco_Gridpoint,DR,vtx_x,vtx_y,vtx_z,DR_reco,DR_DNN
1310,44.124,41.979,-1.046,47.493,45.050,7.207,16309.000,16358.756,17509.000,9.429,40,40,-10,9.428,10.055
1311,44.626,47.255,-10.153,46.477,50.890,11.207,15109.000,15881.465,18739.000,21.746,40,40,-20,21.746,13.077
1312,88.450,-13.493,-44.194,91.019,-4.007,-52.684,11333.000,12128.212,10164.000,12.987,80,-20,-50,12.987,12.143
1313,-45.494,19.675,-4.240,-34.668,21.822,2.887,16210.000,14030.432,17441.000,13.138,-50,10,-10,13.138,12.128
1314,85.727,-17.231,-3.177,1.342,-14.461,-66.725,16133.000,12429.110,8925.000,105.674,80,-20,-10,105.673,9.328
1315,84.489,3.579,-7.573,102.817,3.234,43.658,16193.000,16483.965,22195.000,54.411,80,0,-10,54.412,6.233
1316,7.444,-48.900,-35.027,12.655,-54.694,-45.079,12435.000,12028.162,11206.000,12.719,0,-50,-40,12.719,9.020
1317,76.106,14.805,-12.033,76.117,8.077,-3.160,15022.000,15162.623,16192.000,11.136,70,10,-20,11.135,11.129
1318,-60.297,39.783,-46.070,-70.012,35.385,-39.588,11468.000,12937.690,12667.000,12.479,-70,30,-50,12.480,14.328
1319,78.054,-7.360,-11.041,131.512,-14.844,26.671,14962.000,15145.657,19738.000,65.848,70,-10,-20,65.848,12.333
1320,-78.657,33.684,-64.786,-91.481,28.256,-68.715,9067.000,9758.326,9035.000,14.469,-80,30,-70,14.469,6.524
1321,-52.813,13.502,-6.317,-54.575,15.971,-15.149,16209.000,13714.712,15009.000,9.338,-60,10,-10,9.338,8.802
1322,38.821,-3.340,-55.811,46.235,-4.977,-50.343,10158.000,10538.173,10159.000,9.357,30,-10,-60,9.357,11.820
1323,5.061,11.054,-44.941,-4.796,4.556,-19.381,11415.000,11973.777,14984.000,28.154,0,10,-50,28.155,7.233
1324,61.797,46.628,-33.610,62.480,43.034,-31.883,12711.000,12730.104,12711.000,4.046,60,40,-40,4.045,9.380
1325,9.478,45.481,-12.179,7.009,48.275,-9.451,15105.000,14594.195,16305.000,4.621,0,40,-20,4.620,13.455
1326,-59.333,41.926,-19.418,-58.180,40.124,-11.903,15099.000,13103.461,15099.000,7.814,-60,40,-20,7.814,2.120
1327,32.422,-30.217,-50.529,25.647,-35.681,-41.893,10068.000,10389.219,11267.000,12.262,30,-40,-60,12.261,13.830
1328,-76.542,39.204,-29.004,-69.836,34.160,-19.847,13867.000,9522.168,15068.000,12.420,-80,30,-30,12.420,9.882
1329,7.197,27.889,-2.795,3.067,27.300,3.179,16245.000,16531.400,17445.000,7.286,0,20,-10,7.286,12.882
1330,35.323,-39.079,-0.901,34.130,-39.213,-0.315,16068.000,15760.052,16068.000,1.336,30,-40,-10,1.336,10.582
1331,-55.465,22.313,-40.434,-60.011,25.476,-37.515,11439.000,11787.971,12638.000,6.260,-60,20,-50,6.260,10.836
1332,89.211,-11.521,-0.548,105.172,-5.772,81.591,16133.000,16278.319,26965.000,83.873,80,-20,-10,83.873,15.687
1333,-73.008,7.607,-22.183,-75.288,0.686,-19.509,13777.000,13388.981,14977.000,7.762,-80,0,-30,7.762,12.956
1334,20.744,-23.705,-46.165,23.764,-21.720,-35.597,11297.000,11202.862,12497.000,11.169,20,-30,-50,11.169,7.409
1335,20.495,17.076,-77.938,25.240,20.447,-75.778,7817.000,8452.723,7847.000,6.209,20,10,-80,6.208,7.387
1336,86.347,47.932,-54.314,99.979,40.388,-37.455,10313.000,10723.693,12714.000,22.956,80,40,-60,22.956,11.642
1337,-41.829,37.601,-21.371,-37.048,37.158,-23.298,13870.000,13149.271,13871.000,5.174,-50,30,-30,5.174,14.107
1338,-25.568,-31.947,-59.866,-27.365,-41.686,-49.905,10062.000,9467.599,11232.000,14.047,-30,-40,-60,14.046,9.193
1339,61.690,-47.059,-67.135,56.672,-36.553,-62.510,8841.000,10039.663,8870.000,12.528,60,-50,-70,12.528,4.440
1340,58.962,-7.877,-79.451,59.684,-8.510,-78.329,7760.000,7127.850,7760.000,1.477,50,-10,-80,1.477,9.226
1341,-7.759,5.823,-63.608,-23.633,7.501,-57.248,8984.000,9016.534,10182.000,17.183,-10,0,-70,17.183,8.932
1342,22.859,-34.180,-37.126,18.221,-25.524,-32.465,12467.000,14158.316,12496.000,10.871,20,-40,-40,10.870,7.093
1343,22.637,28.436,-50.133,30.440,29.559,-39.289,10247.000,11032.241,12648.000,13.407,20,20,-60,13.407,13.247
1344,-66.472,2.230,-58.336,-71.102,0.348,-55.152,10178.000,11162.485,10177.000,5.926,-70,0,-60,5.926,4.493
1345,-68.073,-33.648,-37.416,-63.932,-198.000,5.770,12458.000,13594.284,16808.000,169.982,-70,-40,-40,169.982,7.123
1346,2.982,-43.864,-1.903,2.616,-60.524,7.337,16035.000,17431.537,17175.000,19.054,0,-50,-10,19.054,10.588
1347,-70.297,-5.131,-38.930,-63.560,-16.141,-40.812,12547.000,9697.782,11318.000,13.044,-80,-10,-40,13.044,10.909
1348,16.396,36.136,-47.983,15.771,38.403,-38.085,11476.000,12667.187,12676.000,10.174,10,30,-50,10.174,9.090
1349,-71.597,29.998,-31.032,-78.390,30.296,-32.504,12637.000,12231.620,12667.000,6.957,-80,20,-40,6.957,15.843
1350,44.242,46.107,-6.580,31.770,45.364,1.694,16309.000,15000.823,17508.000,14.986,40,40,-10,14.985,8.185
1351,-47.822,29.307,-60.350,-53.849,28.267,-63.214,9040.000,8464.825,9039.000,6.753,-50,20,-70,6.753,13.583
1352,-50.971,-5.917,-22.304,-54.041,-2.510,-7.011,13749.000,14780.958,16149.000,15.966,-60,-10,-30,15.966,12.547
1353,-66.058,-6.647,-72.388,-62.354,-8.117,-65.807,7748.000,8443.229,8948.000,7.694,-70,-10,-80,7.694,9.205
1354,13.764,0.943,-3.472,16.120,-9.909,0.454,16186.000,16396.986,17356.000,11.779,10,0,-10,11.778,7.594
1355,-74.705,29.306,-5.005,-73.568,23.323,-10.978,16237.000,15110.102,15037.000,8.530,-80,20,-10,8.530,11.815
1356,75.273,21.306,-14.630,84.896,25.794,4.859,15052.000,15171.214,17453.000,22.194,70,20,-20,22.194,7.639
1357,-50.488,23.679,-65.635,-46.944,31.603,-63.215,9039.000,6563.233,9070.000,9.011,-60,20,-70,9.011,11.094
1358,-10.536,-35.332,-50.560,-20.490,-43.985,-66.065,10063.000,11446.700,8832.000,20.356,-20,-40,-60,20.356,14.159
1359,53.783,10.265,-41.275,59.725,4.333,-49.396,11420.000,11652.511,11390.000,11.682,50,10,-50,11.681,9.514
1360,-68.429,0.848,-56.231,-71.101,4.916,-50.783,10178.000,10302.618,10177.000,7.306,-70,0,-60,7.305,4.170
1361,9.740,40.821,-12.861,17.203,33.079,-4.413,15105.000,14300.686,16276.000,13.675,0,40,-20,13.675,12.104
1362,51.473,34.195,-57.965,54.733,51.920,-56.628,10280.000,13396.919,10340.000,18.072,50,30,-60,18.072,4.890
1363,-92.825,-9.123,-15.758,-94.152,-22.100,-16.464,14945.000,11668.992,14885.000,13.063,-100,-10,-20,13.064,8.381
1364,85.622,30.585,-56.460,91.961,3.565,61.429,10283.000,10527.052,24594.000,121.112,80,30,-60,121.112,6.669
1365,41.658,6.923,-49.215,31.135,0.953,-53.393,11389.000,11719.590,10188.000,12.800,40,0,-50,12.800,7.162
1366,28.719,-33.706,-21.804,27.258,-32.364,-21.743,13667.000,13982.482,13667.000,1.985,20,-40,-30,1.985,13.521
1367,47.861,-3.648,-64.367,80.421,-13.133,-59.659,8959.000,11105.222,10133.000,34.239,40,-10,-70,34.239,11.570
1368,-66.013,-48.309,-32.258,-67.207,-46.507,-32.017,12428.000,10732.739,12428.000,2.175,-70,-50,-40,2.175,8.871
1369,-5.653,11.285,-43.580,-3.954,-3.462,-45.875,11414.000,10705.509,11354.000,15.021,-10,10,-50,15.021,7.859
1370,62.137,11.449,-10.179,68.393,9.075,-15.102,15021.000,15350.047,14991.000,8.307,60,10,-20,8.307,10.155
1371,4.031,48.904,-52.363,8.898,50.680,-55.395,10305.000,9029.389,10335.000,6.003,0,40,-60,6.003,12.404
1372,47.015,7.608,-29.606,83.896,31.680,25.865,13789.000,12967.390,19883.000,70.828,40,0,-30,70.829,10.356
1373,-6.516,-7.325,-23.092,-10.113,-9.259,-22.129,13754.000,13035.647,13753.000,4.196,-10,-10,-30,4.196,8.186
1374,-97.005,-18.981,-28.969,-134.632,-10.236,25.391,13715.000,14224.032,19711.000,66.688,-100,-20,-30,66.688,3.327
1375,-19.146,-30.735,-14.891,-33.099,-33.259,-1.126,14863.000,15416.105,16061.000,19.762,-20,-40,-20,19.762,10.615
1376,26.118,-42.781,-4.035,33.293,-47.021,16.571,16037.000,16987.111,18438.000,22.228,20,-50,-10,22.228,11.186
1377,64.427,-31.721,-42.404,68.810,-35.772,-41.434,11271.000,10498.803,11271.000,6.047,60,-40,-50,6.047,12.076
1378,90.154,16.172,-5.060,97.023,12.803,-12.440,16224.000,14184.093,15024.000,10.630,90,10,-10,10.630,7.907
1379,-55.586,35.273,-33.592,-72.265,36.346,-17.398,12669.000,12231.003,15067.000,23.272,-60,30,-40,23.272,9.399
1380,68.869,1.972,-27.374,73.594,10.518,-35.081,13791.000,13397.191,12622.000,12.440,60,0,-30,12.440,9.457
1381,15.397,25.038,-27.284,5.650,26.395,-24.465,13846.000,12784.279,13845.000,10.237,10,20,-30,10.237,7.867
1382,-36.453,-12.815,-6.215,-34.934,-7.662,2.097,16121.000,15282.513,17351.000,9.897,-40,-20,-10,9.897,8.862
1383,-29.593,46.352,-35.922,-20.365,46.749,-27.389,12702.000,12912.802,13902.000,12.575,-30,40,-40,12.575,7.559
1384,80.669,14.691,-3.276,81.954,16.297,-2.295,16223.000,15337.464,16223.000,2.278,80,10,-10,2.279,8.226
1385,-55.368,7.491,-67.717,-55.606,-2.039,-64.597,8979.000,8082.433,8949.000,10.030,-60,0,-70,10.031,9.098
1386,-43.185,-28.725,-37.823,-37.718,-26.744,-36.963,12490.000,12723.007,12491.000,5.879,-50,-30,-40,5.878,7.267
1387,31.582,-10.967,-49.770,32.284,-15.860,-33.862,11328.000,12460.786,12528.000,16.659,30,-20,-50,16.658,9.173
1388,38.606,-3.076,-53.263,80.511,-23.317,71.133,10158.000,13432.135,25703.000,132.816,30,-10,-60,132.816,12.938
1389,-83.058,-25.462,-63.317,-94.942,-27.684,-67.438,8886.000,9465.952,8885.000,12.773,-90,-30,-70,12.773,10.651
1390,86.628,7.998,-11.213,83.169,-11.010,80.888,14993.000,14158.626,26933.000,94.106,80,0,-20,94.106,13.606
1391,59.352,-23.510,-21.494,63.187,-25.473,-20.494,13700.000,14155.564,13701.000,4.422,50,-30,-30,4.423,14.210
1392,-7.154,-20.224,-21.630,-12.577,-24.845,-4.326,13694.000,14338.979,16093.000,18.712,-10,-30,-30,18.713,13.181
1393,-69.675,-18.789,-0.613,-67.400,-13.688,2.383,16118.000,15929.140,17318.000,6.338,-70,-20,-10,6.338,9.470
1394,-47.308,16.237,-46.195,-36.232,77.953,-12.702,11410.000,11401.322,15191.000,71.087,-50,10,-50,71.087,7.786
1395,9.075,43.997,-18.133,13.140,129.676,132.342,15105.000,14059.712,33346.000,173.206,0,40,-20,173.205,10.090
1396,-89.085,-7.524,-16.490,-80.093,-1.372,78.195,14946.000,15204.913,25746.000,95.310,-90,-10,-20,95.310,4.392
1397,-33.976,12.181,-39.820,-43.505,8.411,-27.323,12611.000,11725.254,13780.000,16.161,-40,10,-40,16.161,6.409
1398,65.838,-36.687,-49.159,71.044,-35.600,-49.056,11271.000,10436.310,11272.000,5.319,60,-40,-50,5.319,6.765
1399,70.520,30.304,-20.296,67.011,37.199,-1.457,13882.000,13589.843,16281.000,20.366,70,30,-30,20.366,9.723
1400,41.759,-13.927,-24.552,40.466,-0.739,-1.074,13729.000,15423.929,16159.000,26.960,40,-20,-30,26.959,8.346
1401,-79.664,10.563,-65.993,-86.768,-6.358,-63.361,9007.000,7952.466,8946.000,18.539,-80,10,-70,18.540,4.060
1402,-28.586,-7.659,-13.314,-21.688,-15.206,-6.701,14952.000,14848.536,16122.000,12.177,-30,-10,-20,12.177,7.224
1403,59.924,37.766,-43.247,70.550,6.157,30.426,11480.000,10787.654,20992.000,80.869,50,30,-50,80.869,14.297
1404,-61.745,23.266,-15.047,-64.896,16.866,9.023,15038.000,15603.852,17408.000,25.105,-70,20,-20,25.105,10.166
1405,-3.207,-31.627,-35.167,-4.098,-20.360,-28.594,12464.000,13081.821,13694.000,13.074,-10,-40,-40,13.075,11.816
1406,-14.062,-33.880,-2.014,-9.285,-34.097,3.881,16063.000,16491.250,17264.000,7.591,-20,-40,-10,7.591,11.683
1407,-45.396,2.589,-30.535,-47.118,10.058,-33.601,12580.000,13932.784,12610.000,8.256,-50,0,-40,8.255,10.839
1408,-68.044,-11.107,-26.363,-74.059,-3.138,-31.032,13718.000,13702.446,12547.000,11.022,-70,-20,-30,11.022,9.805
1409,10.175,45.468,-43.884,8.984,39.831,-47.009,11506.000,10726.396,11475.000,6.555,10,40,-50,6.554,8.206
1410,83.627,-49.869,-25.076,107.441,-83.128,-48.303,13643.000,14715.212,11125.000,47.040,80,-50,-30,47.040,6.117
1411,-63.840,-14.969,-57.934,-93.055,9.107,-66.898,10118.000,10956.111,8975.000,38.904,-70,-20,-60,38.904,8.217
1412,-2.613,-3.590,-31.070,2.185,-4.953,-39.338,12554.000,14014.706,12555.000,9.656,-10,-10,-40,9.656,13.244
1413,-52.493,3.982,-55.767,-52.966,2.328,-51.597,10179.000,10150.893,10179.000,4.511,-60,0,-60,4.511,9.494
1414,54.499,17.127,-26.196,61.804,20.693,-35.050,13820.000,14784.275,12651.000,12.019,50,10,-30,12.020,9.247
1415,47.938,-30.449,-48.886,47.345,-30.553,-52.653,11269.000,11629.153,10069.000,3.816,40,-40,-50,3.815,12.469
1416,-37.801,-39.143,-31.155,-49.785,-47.134,-22.382,12461.000,13387.241,13630.000,16.865,-40,-40,-40,16.865,9.154
1417,11.341,3.851,-64.010,15.058,10.879,-76.473,8986.000,10335.767,7816.000,14.783,10,0,-70,14.783,7.246
1418,-31.526,3.548,-18.226,-30.171,0.282,-16.959,14981.000,13052.976,14981.000,3.756,-40,0,-20,3.756,9.356
1419,39.662,-36.942,-58.712,37.243,-46.369,-58.660,10068.000,11269.150,10038.000,9.733,30,-40,-60,9.733,10.216
1420,58.708,-6.562,-65.772,84.915,3.949,56.788,8960.000,12854.329,23393.000,125.771,50,-10,-70,125.771,10.273
1421,27.438,-35.408,-10.177,27.199,-12.735,-111.156,14867.000,16608.998,2927.000,103.494,20,-40,-20,103.493,13.149
1422,-5.997,-4.107,-26.406,-12.483,-7.601,-14.695,13754.000,13812.673,14953.000,13.836,-10,-10,-30,13.836,7.979
1423,-68.669,4.302,-23.549,-86.711,-6.933,23.688,13778.000,9884.466,19746.000,51.799,-70,0,-30,51.798,7.867
1424,-16.078,-30.047,-0.049,18.808,-5.090,-111.500,16063.000,17223.232,2956.000,119.421,-20,-40,-10,119.420,14.610
1425,1.484,-19.485,-20.811,4.847,-22.433,2.964,13725.000,15531.247,17295.000,24.192,0,-20,-30,24.192,9.322
1426,29.975,15.330,-36.203,42.750,16.227,-54.096,12617.000,12406.241,10219.000,22.004,20,10,-40,22.004,11.930
1427,-57.473,-28.908,-0.498,-62.346,-28.560,1.026,16089.000,15853.229,17288.000,5.118,-60,-30,-10,5.118,9.893
1428,-35.117,-32.300,-45.738,-36.891,-50.206,-48.878,11261.000,11080.201,11201.000,18.266,-40,-40,-50,18.266,10.065
1429,-43.209,34.919,-78.871,-48.739,32.122,-67.088,7870.000,8282.792,9070.000,13.313,-50,30,-80,13.313,8.461
1430,-66.048,-9.984,-17.354,-69.159,-9.287,-11.042,14948.000,14404.421,14948.000,7.071,-70,-10,-20,7.071,4.756
1431,34.942,21.474,-10.930,29.042,19.582,-1.455,15048.000,13472.210,16217.000,11.320,30,20,-20,11.321,10.434
1432,-39.598,3.189,-43.435,-35.965,3.251,-41.966,11381.000,9126.165,11381.000,3.920,-40,0,-50,3.919,7.310
1433,-51.923,-7.145,-24.814,-116.567,-8.628,-85.246,13749.000,13531.711,6543.000,88.504,-60,-10,-30,88.505,10.014
1434,35.974,-48.898,-77.115,39.640,-51.436,-69.659,7638.000,8968.076,8808.000,8.687,30,-50,-80,8.688,6.725
1435,-95.505,-12.358,-51.825,-92.921,12.101,-101.750,10115.000,9896.335,4205.000,55.654,-100,-20,-60,55.655,12.060
1436,-11.419,-45.631,-76.204,-27.984,-52.463,-61.368,7633.000,8012.754,8802.000,23.264,-20,-50,-80,23.263,10.350
1437,17.587,-6.570,-23.273,21.809,-3.516,-18.042,13756.000,15779.854,14957.000,7.383,10,-10,-30,7.383,10.704
1438,-40.203,34.636,-18.440,-43.049,44.949,-28.091,15070.000,14187.747,13900.000,14.408,-50,30,-20,14.408,10.950
1439,27.907,12.690,-35.010,33.492,15.036,-33.301,12617.000,10545.561,12618.000,6.294,20,10,-40,6.294,9.729
1440,-94.427,-31.778,-25.566,-95.169,-36.001,-19.188,13655.000,12313.249,14855.000,7.685,-100,-40,-30,7.685,10.877
1441,-55.610,-16.266,-31.395,-68.974,-40.788,-9.460,12519.000,12523.899,16028.000,35.511,-60,-20,-40,35.512,10.357
1442,-77.808,14.909,-25.708,-78.260,19.620,-31.623,13807.000,12088.959,12607.000,7.575,-80,10,-30,7.575,6.879
1443,-16.285,15.020,-69.562,-34.882,13.044,-60.742,9013.000,10027.707,9011.000,20.678,-20,10,-70,20.677,6.260
1444,-95.458,11.504,-71.677,-145.825,28.934,-28.069,7805.000,10089.512,13831.000,68.864,-100,10,-80,68.864,9.600
1445,-39.990,44.668,-77.678,-46.044,42.086,-73.379,7901.000,9003.728,7900.000,7.861,-40,40,-80,7.861,5.214
1446,52.283,-23.326,-45.993,54.873,-26.849,-42.915,11300.000,11745.558,11300.000,5.348,50,-30,-50,5.347,8.112
1447,-95.202,-22.458,-68.186,-89.867,-7.933,-58.255,8885.000,7158.226,10146.000,18.386,-100,-30,-70,18.386,9.121
1448,-40.887,-32.920,-41.550,-12.960,-27.484,-109.347,11260.000,11841.505,4093.000,73.524,-50,-40,-50,73.525,14.303
1449,-29.241,-36.332,-0.240,25.021,-51.456,108.719,16062.000,17220.070,29207.000,122.659,-30,-40,-10,122.659,10.454
1450,67.540,-23.878,-4.703,67.227,-25.696,-2.393,16101.000,14856.816,16101.000,2.956,60,-30,-10,2.956,11.063
1451,-53.548,33.230,-45.032,-64.803,31.213,-39.595,11469.000,10829.092,12668.000,12.661,-60,30,-50,12.661,8.760
1452,18.367,-43.096,-0.636,25.265,-60.177,0.292,16036.000,16153.514,17177.000,18.445,10,-50,-10,18.445,14.330
1453,9.918,-0.488,-20.495,11.667,-2.585,-18.668,13755.000,15118.601,14956.000,3.286,0,-10,-30,3.285,16.709
1454,33.114,16.536,-43.408,20.423,19.150,-38.123,11418.000,10997.837,12617.000,13.993,30,10,-50,13.994,9.791
1455,-86.555,47.619,-18.887,-92.205,49.271,-17.440,15096.000,11549.697,15095.000,6.062,-90,40,-20,6.062,8.435
1456,-39.671,-16.691,-34.721,-33.515,-2.599,-7.268,12521.000,12795.297,16151.000,31.466,-40,-20,-40,31.467,6.239
1457,97.459,-7.047,-24.719,137.839,23.395,36.821,13764.000,14006.069,21058.000,79.652,90,-10,-30,79.652,9.604
1458,6.466,40.132,-4.342,77.957,137.985,98.159,16305.000,14698.384,28582.000,158.722,0,40,-10,158.722,8.593
1459,73.976,-42.792,-20.257,74.225,-45.953,-3.987,13642.000,13356.262,16042.000,16.576,70,-50,-30,16.576,12.755
1460,73.660,33.170,-37.554,79.497,35.761,-37.163,12682.000,11292.255,12682.000,6.398,70,30,-40,6.398,5.425
1461,-28.389,-32.118,-6.434,-15.430,-28.049,17.956,16062.000,15373.889,18493.000,27.916,-30,-40,-10,27.917,8.800
1462,0.198,-15.191,-64.793,-12.973,-20.028,-58.723,8925.000,9772.282,10093.000,15.288,0,-20,-70,15.288,7.091
1463,-39.041,-45.086,-18.191,-37.180,-46.357,-25.788,14831.000,14434.031,13631.000,7.924,-40,-50,-20,7.924,5.323
1464,-17.339,-44.291,-61.575,-23.515,-43.540,-42.466,8833.000,9482.304,11232.000,20.096,-20,-50,-70,20.096,10.519
1465,39.904,34.901,-42.666,40.425,32.378,-45.986,11478.000,12211.041,11479.000,4.202,30,30,-50,4.202,13.263
1466,92.302,-3.427,-69.603,93.167,-3.898,-10.050,8964.000,9587.766,14964.000,59.561,90,-10,-70,59.561,6.976
1467,70.805,43.522,-31.850,72.612,43.993,-34.254,12712.000,12216.682,12712.000,3.044,70,40,-40,3.044,8.915
1468,-83.442,-20.767,-12.651,-91.221,-40.657,-5.176,14886.000,13682.767,16025.000,22.627,-90,-30,-20,22.627,13.500
1469,-78.822,-16.750,-4.658,-151.999,-89.700,-0.414,16117.000,18154.465,-10.000,103.414,-80,-20,-10,103.415,6.363
1470,25.853,-11.239,-17.097,26.133,-22.105,-27.095,14927.000,13270.422,13697.000,14.768,20,-20,-20,14.768,10.929
1471,65.088,-48.590,-45.258,141.391,-61.584,25.568,11241.000,12101.216,19589.000,104.916,60,-50,-50,104.916,7.097
1472,-80.464,-41.808,-48.016,-108.225,-54.578,-47.581,11226.000,11767.538,11194.000,30.561,-90,-50,-50,30.560,12.727
1473,-2.381,-32.056,-11.210,47.058,-50.040,126.524,14864.000,17086.041,31609.000,147.440,-10,-40,-20,147.439,14.086
1474,32.058,-29.586,-18.650,30.349,-37.713,-1.331,14898.000,15894.689,16068.000,19.208,30,-30,-20,19.207,2.496
1475,18.387,-49.613,-17.590,31.614,-48.030,-2.299,14836.000,12956.181,16038.000,20.280,10,-50,-20,20.280,8.735
1476,-66.985,15.149,-61.288,-66.871,17.623,-41.585,9008.000,8904.133,11408.000,19.858,-70,10,-70,19.858,10.559
1477,-48.568,-46.754,-19.044,-66.230,-51.217,30.333,14830.000,13960.765,20798.000,52.630,-50,-50,-20,52.630,3.674
1478,-14.054,5.150,-1.226,-19.929,3.050,15.216,16183.000,15467.236,18583.000,17.586,-20,0,-10,17.586,11.784
1479,-19.774,-30.680,-9.250,-26.957,-29.669,19.886,16063.000,14990.960,18492.000,30.025,-20,-40,-10,30.025,9.353
1480,-80.844,-31.593,-37.398,1.125,-82.740,66.938,12456.000,8633.329,24315.000,142.201,-90,-40,-40,142.200,12.700
1481,-39.373,-6.888,-71.437,-26.100,-11.332,-71.924,7751.000,7063.124,7722.000,14.006,-40,-10,-80,14.006,9.133
1482,45.809,-19.887,-6.982,52.733,-31.669,-19.450,16129.000,15462.567,14870.000,18.499,40,-20,-10,18.499,6.547
1483,59.146,-34.559,-60.626,107.488,-30.497,-71.288,8870.000,9826.603,7675.000,49.670,50,-40,-70,49.670,14.182
1484,66.829,20.052,-46.979,76.500,22.566,-39.892,11451.000,11614.696,12652.000,12.251,60,20,-50,12.250,7.468
1485,-45.391,27.866,-46.169,-45.136,31.601,-36.485,11440.000,10312.957,12670.000,10.382,-50,20,-50,10.382,9.889
1486,65.547,-26.811,-24.779,147.431,-47.663,-32.626,13701.000,14899.870,12449.000,84.860,60,-30,-30,84.861,8.258
1487,-33.820,20.608,-18.440,-66.652,15.347,79.784,15041.000,10332.848,25808.000,103.700,-40,20,-20,103.699,6.403
1488,33.071,-28.651,-8.870,30.179,-28.882,-3.357,16098.000,14955.483,16098.000,6.229,30,-30,-10,6.230,3.539
1489,80.985,-26.919,-1.346,98.070,-30.191,-65.187,16103.000,15008.599,8874.000,66.169,80,-30,-10,66.169,9.239
1490,-8.363,-22.859,-9.694,-11.689,-23.927,-9.523,16094.000,14025.290,16093.000,3.498,-10,-30,-10,3.497,7.333
1491,-63.058,43.848,-45.861,-62.113,46.927,-42.003,11498.000,10896.291,11498.000,5.026,-70,40,-50,5.026,8.952
1492,-69.620,47.592,-8.309,-55.684,79.542,-31.593,16298.000,14742.392,12789.000,41.919,-70,40,-10,41.918,7.787
1493,25.882,22.447,-51.049,31.474,19.031,-52.199,10247.000,10681.137,10218.000,6.653,20,20,-60,6.653,10.987
1494,65.222,-21.006,-39.763,72.914,-39.963,-41.262,12501.000,13080.385,11272.000,20.513,60,-30,-40,20.513,10.403
1495,11.492,-11.199,-58.018,7.422,-10.917,-51.700,10126.000,11299.830,10125.000,7.521,10,-20,-60,7.521,9.144
1496,-74.702,-38.783,-21.425,-68.310,-67.250,-20.327,13657.000,13166.496,13568.000,29.196,-80,-40,-30,29.196,10.153
1497,74.693,-38.834,-16.436,132.212,-65.306,36.826,14872.000,14238.478,20788.000,82.741,70,-40,-20,82.741,6.007
1498,84.243,3.904,-1.958,131.108,-8.146,18.153,16193.000,16283.733,18568.000,52.402,80,0,-10,52.402,9.895
1499,56.093,-46.544,-19.722,112.498,-98.204,-35.962,14840.000,14636.156,12296.000,78.192,50,-50,-20,78.192,7.010
1500,55.092,-21.599,-24.464,77.186,-34.766,-33.534,13700.000,14178.745,12472.000,27.272,50,-30,-30,27.272,11.276
1501,84.593,-43.522,-65.255,89.265,-33.321,-47.623,8843.000,8722.189,11273.000,20.899,80,-50,-70,20.899,9.251
1502,-15.935,-10.110,-39.237,-6.817,-5.158,-49.288,12523.000,11469.645,11354.000,14.446,-20,-20,-40,14.446,10.720
1503,-16.496,17.453,-30.612,-1.788,20.582,-5.479,12613.000,11944.934,16244.000,29.288,-20,10,-40,29.288,12.488
1504,32.482,-27.653,-35.054,37.821,-31.397,-31.115,12498.000,12643.244,12468.000,7.618,30,-30,-40,7.618,6.011
1505,-80.835,-17.628,-75.663,-82.210,-30.551,-73.142,7716.000,8339.064,7656.000,13.239,-90,-20,-80,13.238,10.413
1506,-96.807,-0.383,-25.306,-90.228,0.464,-4.288,13745.000,13433.458,16175.000,22.040,-100,-10,-30,22.040,11.168
1507,-65.705,-19.895,-48.886,-72.768,29.282,11.543,11318.000,12235.653,18637.000,78.230,-70,-20,-50,78.230,4.438
